HFB	PA  	ARTNO   	ARTNAME_UNICODE                                   	UNIT 	AVGSALES	SALESMETHOD	RANGECODE1	SRP	BASEONHAND	AVAILABLESTOCK	PRICE1	LENGTH_M	WIDTH_M	HEIGHT_M	VOLUME_M3	WEIGHT_G	LOCPRICE	SLID_H	EXPSALE	DELTYPE	WISHEDDELIVERYMARK	HOMEDELIVERYCODE	AVAILABLEINSTORE	MPQ 	PALQ	ASSQ	FLEX%	MSL	SL	APPLIED_SAFETYSTOCK	QTYGOODSDOM	FAMILYPRICE1	WORKAREA	LEADTIME	CCL         	SSD     	EDS     	AVERAGE_SALES_RECEIPT	FIRECLASS
07 	0721	10397482	VOXTORP p 40x100 alto brillo blanco               	piece	1,10    	2          	O         	1  	11,00     	11,00         	66    	1,09    	0,40   	0,02    	0.011430 	6520    	0       	384610	2,4    	0      	                  	1               	Yes             	1   	70  	14  	0    	1  	2 	5,3                	0          	0           	028     	1,60    	MAN         	20180201	        	1,6                  	NFR      
07 	0721	10397496	VOXTORP frnt c 40x10 alto brillo blanco 2un       	piece	0,10    	2          	O         	1  	11,00     	11,00         	30    	0,49    	0,20   	0,02    	0.002967 	1030    	0       	384210	0,6    	0      	                  	1               	Yes             	10  	240 	14  	0    	1  	2 	4,0                	0          	0           	028     	1,60    	MAN         	20180201	        	1,5                  	NFR      
07 	0721	10404147	SINARP mld red 221 marrón                         	piece	0,10    	2          	O         	1  	5,00      	5,00          	40    	2,34    	0,07   	0,03    	0.009123 	3213    	0       	330915	0,1    	0      	                  	1               	Yes             	1   	96  	3   	0    	1  	3 	2,0                	0          	0           	067     	1,60    	MAN         	20210201	        	1,0                  	NFR      
07 	0721	10404152	SINARP p 40x40 marrón                             	piece	0,10    	2          	O         	1  	4,00      	4,00          	37    	0,50    	0,42   	0,02    	0.005424 	2449    	0       	403910	0,1    	0      	                  	1               	Yes             	1   	152 	3   	0    	1  	3 	2,0                	0          	0           	028     	1,60    	MAN         	20210201	        	1,0                  	NFR      
07 	0721	10404166	SINARP frnt c 40x40 marrón                        	piece	1,30    	2          	O         	1  	5,00      	5,00          	37    	0,50    	0,42   	0,02    	0.005424 	2226    	0       	383310	0,4    	0      	                  	1               	Yes             	1   	152 	3   	0    	1  	3 	2,0                	0          	0           	028     	1,60    	MAN         	20210201	        	1,6                  	NFR      
07 	0721	10404171	SINARP frnt c 80x20 marrón                        	piece	0,10    	2          	O         	1  	50,00     	50,00         	36    	0,90    	0,22   	0,02    	0.005187 	2200    	0       	401410	0,3    	0      	                  	1               	Yes             	1   	128 	3   	0    	1  	3 	2,0                	0          	0           	028     	1,60    	MAN         	20210201	        	1,0                  	NFR      
07 	0721	10404784	HASSLARP p 60x60 marrón con motivos               	piece	0,10    	2          	O         	4  	2,00      	2,00          	71    	0,70    	0,62   	0,02    	0.007830 	4956    	0       	404715	0,1    	0      	                  	2               	No              	1   	30  	3   	0    	1  	3 	2,0                	2          	0           	028     	1,60    	MAN         	20210201	        	1,4                  	NFR      
07 	0721	10410600	VÅRSTA frnt c 80x20 ac inox                       	piece	0,10    	2          	O         	1  	4,00      	4,00          	49    	0,86    	0,21   	0,02    	0.003975 	2812    	0       	400410	0,2    	0      	                  	1               	Yes             	1   	152 	3   	0    	1  	3 	2,0                	0          	0           	028     	1,60    	MAN         	20200401	        	1,6                  	NFR      
07 	0721	10418856	BODBYN p 30x60 hueso                              	piece	0,20    	2          	O         	1  	5,00      	5,00          	39    	0,70    	0,32   	0,02    	0.005482 	2660    	0       	401910	0,4    	0      	                  	1               	Yes             	1   	160 	4   	0    	1  	1 	2,0                	0          	0           	028     	0,60    	MAN         	20190201	        	1,9                  	NFR      
07 	0721	10418875	RINGHULT p 30x60 alto brillo blanco               	piece	0,20    	2          	O         	1  	0,00      	0,00          	29    	0,69    	0,30   	0,02    	0.004984 	2379    	0       	405010	0,6    	0      	                  	1               	Yes             	1   	234 	4   	0    	1  	1 	2,0                	0          	0           	028     	1,60    	MAN         	20190201	        	1,5                  	NFR      
07 	0721	10418899	VOXTORP p 30x80 blanco mate                       	piece	5,00    	2          	O         	1  	21,00     	21,00         	40    	0,86    	0,30   	0,02    	0.006796 	3840    	0       	381410	8,7    	0      	                  	1               	Yes             	1   	72  	30  	0    	1  	2 	20,8               	0          	0           	028     	1,60    	OPT         	20190201	        	1,9                  	NFR      
07 	0721	10425239	ASKERSUND p 30x80 ma os laminado efecto fresno    	piece	0,40    	2          	O         	1  	4,00      	4,00          	9     	0,89    	0,30   	0,02    	0.005638 	2850    	0       	383210	0,4    	0      	                  	1               	Yes             	1   	192 	3   	0    	1  	2 	2,0                	0          	0           	028     	1,60    	OPT         	20200801	        	1,6                  	NFR      
07 	0721	10425244	ASKERSUND p 40x40 ma os laminado efecto fresno    	piece	0,40    	2          	O         	1  	9,00      	9,00          	7     	0,49    	0,40   	0,02    	0.004168 	1950    	0       	381610	0,2    	0      	                  	1               	Yes             	1   	192 	3   	0    	1  	2 	2,0                	0          	0           	028     	1,60    	OPT         	20200801	        	1,5                  	NFR      
07 	0721	10425258	ASKERSUND frnt c 40x40 ma os lam ef frsn          	piece	0,20    	2          	O         	1  	4,00      	4,00          	7     	0,49    	0,40   	0,02    	0.004168 	2000    	0       	404910	0,2    	0      	                  	1               	Yes             	1   	192 	3   	0    	1  	2 	2,0                	0          	0           	028     	1,60    	OPT         	20200801	        	1,1                  	NFR      
07 	0721	10425263	ASKERSUND frnt c 80x20 ma os lam ef frsn          	piece	0,10    	2          	O         	1  	3,00      	3,00          	8     	0,89    	0,20   	0,02    	0.003817 	1900    	0       	383815	0,3    	0      	                  	1               	Yes             	1   	192 	3   	0    	1  	2 	2,0                	0          	0           	028     	1,60    	OPT         	20200801	        	1,0                  	NFR      
07 	0721	10441625	FRÖJERED pnl lat 39x80 bambú claro                	piece	0,10    	2          	O         	1  	3,00      	3,00          	36    	0,87    	0,40   	0,02    	0.006294 	3496    	0       	384010	0,1    	0      	                  	1               	Yes             	1   	60  	3   	0    	1  	2 	2,0                	0          	0           	028     	1,60    	MAN         	20210401	        	1,6                  	NFR      
07 	0721	10454095	VOXTORP p 60x40 gris oscuro                       	piece	0,20    	2          	O         	1  	6,00      	6,00          	40    	0,69    	0,40   	0,02    	0.007430 	3929    	0       	401910	1,3    	0      	                  	1               	Yes             	1   	102 	5   	0    	1  	2 	2,9                	0          	0           	028     	1,60    	MAN         	20190801	        	1,2                  	NFR      
07 	0721	10454104	VOXTORP frnt c 60x20 gris oscuro                  	piece	1,50    	2          	O         	1  	16,00     	10,00         	35    	0,69    	0,20   	0,02    	0.004624 	1856    	0       	383610	2,8    	0      	                  	1               	Yes             	6   	60  	14  	0    	1  	2 	7,4                	0          	0           	028     	1,60    	MAN         	20190801	        	1,8                  	NFR      
07 	0721	10457701	ENHET frnt c 40x15 efecto cemento                 	piece	0,10    	2          	O         	4  	5,00      	5,00          	9     	0,46    	0,15   	0,02    	0.001560 	745     	0       	981115	0,1    	0      	                  	2               	Yes             	4   	360 	6   	0    	1  	2 	2,0                	0          	0           	057     	1,60    	MAN         	20201001	20231001	1,1                  	NFR      
07 	0721	10469983	JÄRSTA p 40x80 alto brillo turquesa claro         	piece	0,10    	2          	O         	1  	3,00      	3,00          	49    	0,89    	0,40   	0,02    	0.008027 	4393    	0       	404310	0,4    	0      	                  	1               	Yes             	1   	126 	3   	0    	1  	3 	2,0                	0          	0           	028     	1,60    	MAN         	20210401	        	1,0                  	NFR      
07 	0721	10470463	UPPLÖV pnl lat 39x103 mate beige oscuro           	piece	0,00    	2          	O         	1  	3,00      	3,00          	35    	1,12    	0,40   	0,02    	0.008288 	4440    	0       	386015	0,1    	0      	                  	1               	Yes             	1   	102 	3   	0    	1  	3 	2,0                	0          	0           	028     	1,60    	OPT         	20230101	        	0,0                  	NFR      
07 	0721	10470477	UPPLÖV p 40x40 mate beige oscuro                  	piece	0,00    	2          	O         	1  	4,00      	4,00          	40    	0,49    	0,40   	0,02    	0.004787 	2512    	0       	385715	0,1    	0      	                  	1               	Yes             	1   	228 	3   	0    	1  	3 	2,0                	0          	0           	028     	1,60    	OPT         	20230101	        	0,0                  	NFR      
07 	0721	10470482	UPPLÖV p 60x140 mate beige oscuro                 	piece	0,00    	2          	O         	1  	3,00      	3,00          	135   	1,49    	0,60   	0,02    	0.021468 	12688   	0       	742915	0,1    	0      	                  	1               	Yes             	1   	38  	3   	0    	1  	3 	2,0                	0          	0           	065     	1,60    	OPT         	20230101	        	0,0                  	NFR      
07 	0721	10470496	UPPLÖV frnt c 80x20 mate beige oscuro             	piece	0,00    	2          	O         	1  	5,00      	5,00          	40    	0,89    	0,20   	0,02    	0.005272 	2572    	0       	383715	0,1    	0      	                  	1               	Yes             	5   	175 	7   	0    	1  	3 	2,0                	0          	0           	028     	1,60    	OPT         	20230101	        	0,0                  	NFR      
07 	0721	10475267	HAVSTORP p 60x120 beige                           	piece	0,10    	2          	O         	1  	7,00      	7,00          	49    	1,30    	0,62   	0,02    	0.017000 	9000    	0       	330615	0,3    	0      	                  	1               	No              	1   	41  	4   	0    	1  	4 	2,0                	0          	0           	067     	1,60    	OPT         	20211001	        	1,5                  	NFR      
07 	0721	10475272	HAVSTORP p 60x60 beige                            	piece	0,40    	2          	O         	1  	10,00     	8,00          	20    	0,69    	0,62   	0,02    	0.009579 	4300    	0       	384415	1,1    	0      	                  	1               	Yes             	1   	94  	6   	0    	1  	4 	2,0                	0          	0           	028     	1,60    	OPT         	20211001	        	1,5                  	NFR      
07 	0721	10475682	VOXTORP pnl lat 39x240 efecto roble               	piece	0,20    	2          	O         	1  	6,00      	3,00          	109   	2,50    	0,43   	0,02    	0.020816 	10403   	0       	331115	1,7    	0      	                  	1               	Yes             	1   	64  	6   	0    	1  	2 	3,7                	0          	0           	067     	1,60    	OPT         	20201001	        	1,6                  	NFR      
07 	0721	10475696	VOXTORP p 60x100 efecto roble                     	piece	0,60    	2          	O         	1  	6,00      	6,00          	81    	1,09    	0,60   	0,02    	0.017053 	9485    	0       	330915	1,2    	0      	                  	1               	Yes             	1   	35  	4   	0    	1  	2 	2,4                	0          	0           	067     	1,60    	OPT         	20201001	        	1,5                  	NFR      
07 	0721	10485030	BODBYN N p vdr 30x100 gris                        	piece	0,80    	2          	O         	1  	6,00      	6,00          	50    	1,10    	0,32   	0,02    	0.009091 	3860    	0       	403710	0,1    	0      	                  	1               	Yes             	1   	80  	3   	0    	1  	1 	2,0                	0          	0           	028     	1,60    	MAN         	20220401	        	1,0                  	NFR      
07 	0721	10485049	BODBYN N p vdr 40x80 hueso                        	piece	0,70    	2          	O         	1  	12,00     	12,00         	59    	0,90    	0,42   	0,02    	0.008592 	3500    	0       	381810	1,4    	0      	                  	1               	Yes             	1   	80  	7   	0    	1  	1 	3,0                	0          	0           	028     	1,60    	MAN         	20220401	        	1,8                  	NFR      
07 	0721	10505759	ENKÖPING p 30x60 blanco efecto madera             	piece	0,20    	2          	O         	1  	7,00      	7,00          	20    	0,66    	0,30   	0,02    	0.004445 	1960    	0       	380415	0,5    	0      	                  	1               	Yes             	1   	168 	4   	0    	1  	2 	2,0                	0          	0           	028     	1,60    	MAN         	20220401	        	1,6                  	NFR      
07 	0721	10505764	ENKÖPING p 40x40 blanco efecto madera             	piece	1,10    	2          	O         	1  	7,00      	7,00          	14    	0,46    	0,40   	0,02    	0.004030 	1760    	0       	385310	0,5    	0      	                  	1               	Yes             	1   	168 	3   	0    	1  	2 	2,0                	0          	0           	028     	1,60    	MAN         	20220401	        	1,5                  	NFR      
07 	0721	10505778	ENKÖPING frnt c 40x40 blanco efecto madera        	piece	2,00    	2          	O         	1  	5,00      	4,00          	14    	0,46    	0,40   	0,02    	0.004030 	1800    	0       	384215	0,9    	0      	                  	1               	Yes             	1   	168 	7   	0    	1  	2 	3,1                	0          	0           	028     	1,60    	MAN         	20220401	        	1,5                  	NFR      
07 	0721	10505783	ENKÖPING frnt c 80x20 blanco efecto madera        	piece	2,40    	2          	O         	1  	8,00      	8,00          	17    	0,86    	0,20   	0,02    	0.003831 	1990    	0       	385015	1,1    	0      	                  	1               	Yes             	5   	160 	9   	0    	1  	2 	2,0                	0          	0           	028     	1,60    	MAN         	20220401	        	1,6                  	NFR      
07 	0721	10516017	ENHET p 60x135 blanco                             	piece	0,40    	2          	O         	1  	4,00      	4,00          	45    	1,44    	0,60   	0,02    	0.017202 	10300   	0       	982510	0,3    	0      	                  	1               	Yes             	1   	40  	3   	0    	1  	2 	2,0                	0          	0           	057     	1,60    	MAN         	20220101	        	1,2                  	NFR      
07 	0721	10516041	ENHET p 60x135 blanco estructura                  	piece	0,10    	2          	O         	1  	3,00      	3,00          	54    	1,44    	0,60   	0,02    	0.017202 	6000    	0       	742910	0,1    	0      	                  	1               	Yes             	1   	40  	3   	0    	1  	3 	2,0                	0          	0           	065     	1,60    	OPT         	20220101	        	1,0                  	NFR      
07 	0721	10516060	ENHET p 60x135 gris estructura                    	piece	0,10    	2          	O         	1  	3,00      	3,00          	54    	1,44    	0,60   	0,02    	0.017202 	6000    	0       	982715	0,1    	0      	                  	1               	Yes             	1   	40  	3   	0    	1  	2 	2,0                	0          	0           	057     	1,60    	MAN         	20220101	        	1,0                  	NFR      
07 	0721	10520137	KALLARP p 30x60 alto brillo azul grisáceo claro   	piece	0,10    	2          	O         	1  	3,00      	3,00          	29    	0,64    	0,30   	0,02    	0.004173 	2146    	0       	385910	0,1    	0      	                  	1               	Yes             	1   	172 	3   	0    	1  	2 	2,0                	0          	0           	028     	1,60    	MAN         	20220701	        	1,0                  	NFR      
07 	0721	10520142	KALLARP p 40x200 alto brillo azul grisáceo claro  	piece	0,10    	2          	O         	1  	3,00      	3,00          	69    	2,06    	0,43   	0,02    	0.020068 	9402    	0       	332010	0,1    	0      	                  	1               	Yes             	1   	60  	3   	0    	1  	2 	2,0                	0          	0           	067     	1,60    	MAN         	20220701	        	0,0                  	NFR      
07 	0721	10520156	KALLARP frnt c 40x10 alto brillo az-grc 2un       	piece	0,00    	2          	O         	1  	11,00     	11,00         	12    	0,44    	0,20   	0,02    	0.002353 	962     	0       	382315	0,1    	0      	                  	1               	Yes             	11  	264 	13  	0    	1  	2 	2,0                	0          	0           	028     	1,60    	MAN         	20220701	        	0,0                  	NFR      
07 	0721	10520161	KALLARP frnt c 60x20 alto brillo az-grc           	piece	1,70    	2          	O         	1  	6,00      	6,00          	14    	0,64    	0,20   	0,02    	0.003893 	1463    	0       	382415	1,1    	0      	                  	1               	Yes             	7   	210 	10  	0    	1  	2 	2,5                	0          	0           	028     	1,60    	MAN         	20220701	        	1,7                  	NFR      
07 	0721	10523904	STENSUND p 20x80 verde claro                      	piece	0,90    	2          	O         	1  	3,00      	2,00          	23    	0,90    	0,22   	0,02    	0.004817 	2190    	0       	381815	0,5    	0      	                  	1               	Yes             	1   	126 	3   	0    	1  	3 	2,0                	0          	0           	028     	1,60    	OPT         	20221001	        	1,4                  	NFR      
07 	0721	10523999	STENSUND p 60x200 verde claro                     	piece	0,00    	2          	O         	1  	3,00      	3,00          	109   	2,10    	0,62   	0,02    	0.029350 	17490   	0       	742710	0,2    	0      	                  	1               	Yes             	1   	37  	3   	0    	1  	3 	2,0                	0          	0           	065     	1,60    	OPT         	20221001	        	0,0                  	NFR      
07 	0721	10524017	STENSUND p vdr 30x60 verde claro                  	piece	1,70    	2          	O         	1  	4,00      	4,00          	39    	0,70    	0,32   	0,02    	0.004684 	1980    	0       	371010	1,1    	0      	                  	1               	Yes             	1   	188 	3   	0    	1  	3 	2,0                	0          	0           	050     	1,60    	OPT         	20221001	        	1,0                  	NFR      
07 	0721	10524022	STENSUND p vdr 40x80 verde claro                  	piece	0,90    	2          	O         	1  	5,00      	5,00          	46    	0,90    	0,42   	0,02    	0.007559 	3270    	0       	403810	1,4    	0      	                  	1               	Yes             	1   	94  	5   	0    	1  	3 	2,7                	0          	0           	028     	1,60    	OPT         	20221001	        	0,0                  	NFR      
07 	0721	10526629	HEJSTA p vdr 30x100 blanco/vidrio incoloro        	piece	0,00    	2          	O         	1  	3,00      	3,00          	59    	1,07    	0,30   	0,04    	0.012944 	4529    	0       	400315	0,1    	0      	                  	1               	Yes             	1   	72  	3   	0    	1  	3 	2,0                	0          	0           	028     	1,60    	MAN         	20230101	        	0,0                  	NFR      
07 	0721	10526634	HEJSTA p vdr 30x80 antracita/vidrio acanalado     	piece	0,80    	2          	O         	1  	3,00      	3,00          	49    	0,86    	0,31   	0,04    	0.010140 	3494    	0       	384305	0,1    	0      	                  	1               	Yes             	1   	96  	3   	0    	1  	3 	2,0                	0          	0           	028     	1,60    	MAN         	20230101	        	0,0                  	NFR      
07 	0721	10526766	UPPLÖV p 60x140 mate antracita                    	piece	0,00    	2          	O         	1  	3,00      	3,00          	135   	1,49    	0,60   	0,02    	0.021468 	14477   	0       	742615	0,1    	0      	                  	1               	Yes             	1   	38  	3   	0    	1  	2 	2,0                	0          	0           	065     	1,60    	MAN         	20230101	        	0,0                  	NFR      
07 	0721	10526785	UPPLÖV frnt c 80x40 mate antracita                	piece	0,00    	2          	O         	1  	3,00      	3,00          	51    	0,89    	0,40   	0,02    	0.008728 	5020    	0       	385615	0,1    	0      	                  	1               	Yes             	1   	114 	3   	0    	1  	2 	2,0                	0          	0           	028     	1,60    	MAN         	20230101	        	0,0                  	NFR      
07 	0721	20205091	RINGHULT frnt c 40x20 alto brillo blanco          	piece	1,20    	2          	O         	1  	21,00     	21,00         	12    	0,49    	0,20   	0,02    	0.002751 	1050    	0       	382215	3,6    	0      	                  	1               	Yes             	10  	240 	18  	0    	1  	1 	7,9                	0          	0           	028     	1,60    	MAN         	20140201	        	2,6                  	NFR      
07 	0721	20205425	VEDDINGE p 40x40 blanco                           	piece	3,10    	2          	O         	1  	16,00     	15,00         	14    	0,49    	0,41   	0,02    	0.004119 	1950    	0       	405010	3,3    	0      	                  	1               	Yes             	1   	188 	14  	0    	1  	1 	6,2                	0          	0           	028     	0,60    	MAN         	20140201	        	2,1                  	NFR      
07 	0721	20205430	VEDDINGE p 60x80 blanco                           	piece	43,90   	2          	O         	1  	209,00    	188,00        	25    	0,90    	0,62   	0,02    	0.012973 	5900    	0       	403900	64,0   	1      	                  	1               	Yes             	1   	47  	60  	0    	1  	1 	102,0              	0          	0           	028     	1,90    	MAN         	20140201	        	1,7                  	NFR      
07 	0721	20205487	BODBYN p 60x200 hueso                             	piece	0,10    	2          	O         	1  	4,00      	4,00          	159   	2,09    	0,62   	0,02    	0.030160 	18050   	0       	330215	0,4    	0      	                  	1               	Yes             	1   	35  	5   	0    	1  	1 	4,0                	0          	0           	067     	0,60    	MAN         	20140201	        	1,6                  	NFR      
07 	0721	20205492	BODBYN frnt c 40x10 hueso 2un                     	piece	0,30    	2          	O         	1  	6,00      	6,00          	29    	0,50    	0,22   	0,02    	0.002760 	1100    	0       	404615	0,4    	0      	                  	1               	Yes             	1   	320 	6   	0    	1  	1 	4,0                	0          	0           	028     	1,60    	MAN         	20140201	        	1,5                  	NFR      
07 	0721	20205835	JUTIS p vdr 40x100 vidrio esmerilado/aluminio     	piece	0,10    	2          	A         	7  	2,00      	2,00          	69    	1,08    	0,40   	0,02    	0.011683 	5900    	0       	720000	0,1    	0      	                  	0               	Yes             	1   	70  	5   	0    	1  	5 	4,0                	0          	0           	063     	1,60    	DISCONTINUED	20140201	20230101	1,6                  	NFR      
07 	0721	20208202	RINGHULT p 60x40 alto brillo blanco               	piece	0,30    	2          	O         	1  	14,00     	14,00         	29    	0,69    	0,40   	0,02    	0.006710 	3130    	0       	403910	3,2    	0      	                  	1               	Yes             	1   	117 	11  	0    	1  	1 	7,5                	0          	0           	028     	1,60    	MAN         	20140201	        	1,5                  	NFR      
07 	0721	20221034	BODBYN p 40x200 gris                              	piece	0,10    	2          	O         	1  	7,00      	7,00          	139   	2,10    	0,42   	0,02    	0.020432 	11900   	0       	332410	0,2    	0      	                  	1               	Yes             	1   	54  	5   	0    	1  	1 	4,0                	0          	0           	067     	1,60    	MAN         	20140201	        	1,6                  	NFR      
07 	0721	20221048	BODBYN frnt c 60x10 gris 2un                      	piece	0,10    	2          	O         	1  	6,00      	6,00          	25    	0,70    	0,22   	0,02    	0.003527 	1650    	0       	400510	0,8    	0      	                  	1               	Yes             	1   	200 	5   	0    	1  	1 	4,0                	0          	0           	028     	0,60    	MAN         	20140201	        	1,5                  	NFR      
07 	0721	20221053	BODBYN frnt c 80x40 gris                          	piece	0,30    	2          	O         	1  	6,00      	6,00          	46    	0,89    	0,42   	0,02    	0.009705 	4950    	0       	385110	1,4    	0      	                  	1               	Yes             	1   	82  	6   	0    	1  	1 	4,0                	0          	0           	028     	0,60    	MAN         	20140201	        	2,2                  	NFR      
07 	0721	20273179	VOXTORP p 60x100 blanco mate                      	piece	1,20    	2          	O         	1  	21,00     	15,00         	81    	1,06    	0,60   	0,02    	0.016350 	9460    	0       	402500	1,0    	0      	                  	1               	Yes             	1   	36  	25  	0    	1  	2 	4,0                	0          	0           	028     	0,60    	OPT         	20150801	        	1,6                  	NFR      
07 	0721	20273184	VOXTORP p ab esq 2u 25x80 zurdo blanco mate       	piece	-0,30   	2          	O         	1  	11,00     	10,00         	55    	0,92    	0,26   	0,04    	0.011946 	6480    	0       	700000	0,6    	0      	                  	1               	Yes             	1   	57  	5   	0    	1  	2 	4,0                	0          	0           	063     	1,60    	OPT         	20150801	        	1,2                  	NFR      
07 	0721	20292998	SÄVEDAL p 40x200 blanco                           	piece	0,10    	2          	A         	7  	0,00      	0,00          	58    	2,09    	0,40   	0,02    	0.019331 	8920    	0       	      	0,0    	0      	                  	0               	Yes             	1   	78  	    	0    	   	5 	0,0                	0          	0           	        	1,60    	DISCONTINUED	20150801	20220401	1,6                  	NFR      
07 	0721	20293002	SÄVEDAL p 60x100 blanco                           	piece	-0,10   	2          	A         	7  	0,00      	0,00          	46    	1,09    	0,60   	0,02    	0.014714 	5950    	0       	      	0,0    	0      	                  	0               	Yes             	1   	42  	    	0    	   	5 	0,0                	0          	0           	        	1,60    	DISCONTINUED	20150801	20220401	1,5                  	NFR      
07 	0721	20293016	SÄVEDAL frnt c 60x20 blanco                       	piece	-0,10   	2          	A         	7  	0,00      	0,00          	15    	0,69    	0,21   	0,02    	0.003717 	1650    	8       	      	0,0    	0      	                  	0               	No              	7   	196 	    	0    	   	5 	0,0                	0          	0           	        	1,60    	DISCONTINUED	20150801	20220401	2,3                  	NFR      
07 	0721	20293021	SÄVEDAL fr p/lavav 45x80 blanco                   	piece	-0,10   	2          	A         	7  	0,00      	0,00          	29    	0,89    	0,45   	0,02    	0.009075 	4050    	0       	      	0,0    	0      	                  	0               	Yes             	1   	126 	    	0    	   	5 	0,0                	0          	0           	        	1,60    	DISCONTINUED	20150801	20220401	1,3                  	NFR      
07 	0721	20297887	FÖRBÄTTRA mld red 221 blanco                      	piece	0,50    	2          	O         	1  	7,00      	7,00          	19    	2,34    	0,06   	0,02    	0.004544 	2300    	0       	331215	1,3    	0      	                  	1               	Yes             	1   	276 	6   	0    	1  	1 	4,0                	0          	0           	067     	1,60    	MAN         	20150201	        	1,7                  	NFR      
07 	0721	20331848	ASKERSUND pnl lat 62x240 efecto fresno claro      	piece	0,50    	2          	O         	1  	11,00     	9,00          	59    	2,49    	0,62   	0,02    	0.025455 	13600   	0       	330710	2,4    	0      	                  	1               	Yes             	1   	49  	8   	0    	1  	3 	5,3                	0          	0           	067     	1,60    	MAN         	20170201	        	1,5                  	NFR      
07 	0721	20331853	ASKERSUND p 40x140 efecto fresno claro            	piece	0,10    	2          	O         	1  	7,00      	7,00          	29    	1,49    	0,40   	0,02    	0.012445 	6560    	0       	331315	0,9    	0      	                  	1               	Yes             	1   	96  	5   	0    	1  	3 	4,0                	0          	0           	067     	1,60    	MAN         	20170201	        	1,5                  	NFR      
07 	0721	20331867	ASKERSUND frnt c 40x10 efecto fresno claro 2un    	piece	0,90    	2          	O         	1  	4,00      	4,00          	7     	0,49    	0,20   	0,02    	0.002084 	950     	0       	384715	0,3    	0      	                  	1               	Yes             	1   	384 	5   	0    	1  	3 	4,0                	0          	0           	028     	1,60    	MAN         	20170201	        	1,5                  	NFR      
07 	0721	20331872	ASKERSUND frnt c 60x20 efecto fresno claro        	piece	5,90    	2          	O         	1  	7,00      	6,00          	5     	0,69    	0,20   	0,02    	0.002953 	1450    	0       	382110	2,6    	0      	                  	1               	Yes             	1   	288 	16  	0    	1  	3 	7,9                	0          	0           	028     	1,60    	MAN         	20170201	        	2,5                  	NFR      
07 	0721	20397486	VOXTORP p 40x80 alto brillo blanco                	piece	6,30    	2          	O         	1  	49,00     	45,00         	51    	0,89    	0,40   	0,02    	0.009590 	4970    	0       	404010	3,6    	1      	                  	1               	Yes             	1   	48  	25  	0    	1  	2 	14,6               	0          	0           	028     	3,00    	MAN         	20180201	        	2,2                  	NFR      
07 	0721	20397491	VOXTORP p 60x80 alto brillo blanco                	piece	5,70    	2          	O         	1  	53,00     	49,00         	59    	0,89    	0,60   	0,02    	0.014327 	7680    	0       	385500	2,8    	1      	                  	1               	Yes             	1   	32  	28  	0    	1  	2 	9,4                	0          	0           	028     	3,00    	MAN         	20180201	        	2,3                  	NFR      
07 	0721	20397504	VOXTORP frnt c 80x40 alto brillo blanco           	piece	5,80    	2          	O         	1  	19,00     	19,00         	47    	0,89    	0,40   	0,02    	0.009590 	4980    	0       	403000	4,2    	1      	                  	1               	Yes             	1   	48  	20  	0    	1  	2 	16,9               	0          	0           	028     	3,00    	MAN         	20180201	        	1,8                  	NFR      
07 	0721	20404142	SINARP pnl lat 39x240 marrón                      	piece	0,10    	2          	O         	1  	6,00      	5,00          	119   	2,50    	0,41   	0,02    	0.021570 	10925   	0       	331015	0,6    	0      	                  	1               	Yes             	1   	64  	4   	0    	1  	3 	2,2                	0          	0           	067     	1,60    	MAN         	20210201	        	1,1                  	NFR      
07 	0721	20404156	SINARP p 60x120 marrón                            	piece	0,10    	2          	O         	1  	9,00      	9,00          	114   	1,30    	0,62   	0,02    	0.020773 	9702    	0       	384105	0,1    	0      	                  	1               	Yes             	1   	38  	3   	0    	1  	3 	2,0                	0          	0           	028     	1,60    	MAN         	20210201	        	1,4                  	NFR      
07 	0721	20404161	SINARP p 60x60 marrón                             	piece	0,10    	2          	O         	1  	7,00      	7,00          	46    	0,70    	0,62   	0,02    	0.011223 	4998    	0       	382215	0,2    	0      	                  	1               	Yes             	1   	76  	3   	0    	1  	3 	2,0                	0          	0           	028     	1,60    	MAN         	20210201	        	1,0                  	NFR      
07 	0721	20404175	SKÖVDE p vdr 30x60 efecto bronce oscuro           	piece	0,00    	2          	A         	7  	17,00     	17,00         	49    	0,68    	0,30   	0,03    	0.005597 	2500    	0       	720000	0,1    	0      	                  	0               	Yes             	1   	140 	3   	0    	1  	5 	2,0                	0          	0           	063     	1,60    	DISCONTINUED	20200801	20230101	0,0                  	NFR      
07 	0721	20404180	SKÖVDE p vdr 40x80 efecto bronce oscuro           	piece	0,20    	2          	A         	7  	5,00      	5,00          	59    	0,88    	0,40   	0,03    	0.009594 	3700    	0       	720000	0,1    	0      	                  	0               	Yes             	1   	105 	2   	0    	1  	5 	2,0                	0          	0           	063     	1,60    	DISCONTINUED	20200801	20230101	1,6                  	NFR      
07 	0721	20417663	FÖRBÄTTRA pnl lat 62x240 blanco mate              	piece	5,40    	2          	O         	1  	93,00     	85,00         	119   	2,50    	0,62   	0,02    	0.032245 	17520   	0       	350600	10,0   	0      	                  	1               	Yes             	1   	37  	36  	0    	1  	1 	10,0               	0          	0           	064     	1,60    	MAN         	20180801	20231001	1,5                  	NFR      
